estado;sigla;região;nome;Pop_est_2009;PIB;PIB_percapita;_merge
PARAÍBA;PB;NORDESTE;Igaracy;6529;24767.19726562;3793.40991211;both
PARAÍBA;PB;NORDESTE;Bananeiras;22316;92732.09375;4155.41015625;both
PARAÍBA;PB;NORDESTE;Parari;1266;9518.77734375;7518.77978516;both
PARAÍBA;PB;NORDESTE;Baía da Traição;7966;36386.1875;4567.68994141;both
PARAÍBA;PB;NORDESTE;Catingueira;5006;21923.02539062;4379.35009766;both
PARAÍBA;PB;NORDESTE;Umbuzeiro;9450;39061.546875;4133.5;both
PARAÍBA;PB;NORDESTE;São José do Sabugi;4115;18278.12695312;4441.83007812;both
PARAÍBA;PB;NORDESTE;Sertãozinho;4411;23744.6328125;5383.04980469;both
PARAÍBA;PB;NORDESTE;Riachão;3564;14446.04199219;4053.32006836;both
PARAÍBA;PB;NORDESTE;Prata;4057;18086.5078125;4458.10009766;both
PARAÍBA;PB;NORDESTE;Curral Velho;2886;10982.7734375;3805.5300293;both
PARAÍBA;PB;NORDESTE;João Pessoa;702235;8638329.0;12301.19042969;both
PARAÍBA;PB;NORDESTE;Borborema;5186;23961.55664062;4620.43017578;both
PARAÍBA;PB;NORDESTE;Juarez Távora;7603;27525.33203125;3620.33007812;both
PARAÍBA;PB;NORDESTE;Santa Luzia;14752;69040.328125;4680.06982422;both
PARAÍBA;PB;NORDESTE;Cacimba de Areia;3604;14722.625;4085.08007812;both
PARAÍBA;PB;NORDESTE;Dona Inês;11142;40716.37109375;3654.31005859;both
PARAÍBA;PB;NORDESTE;São José do Bonfim;3314;12397.72070312;3741.01000977;both
PARAÍBA;PB;NORDESTE;Santa Inês;3834;14049.64453125;3664.48999023;both
PARAÍBA;PB;NORDESTE;Boa Vista;5908;65828.1484375;11142.20019531;both
PARAÍBA;PB;NORDESTE;São José de Espinharas;5045;24638.578125;4883.75976562;both
PARAÍBA;PB;NORDESTE;Água Branca;9581;34446.609375;3595.30004883;both
PARAÍBA;PB;NORDESTE;Santa Cruz;6677;25700.4375;3849.10009766;both
PARAÍBA;PB;NORDESTE;Remígio;17423;69606.3515625;3995.08007812;both
PARAÍBA;PB;NORDESTE;Santarém;2749;11645.21484375;4236.16015625;both
PARAÍBA;PB;NORDESTE;Vieirópolis;4908;16745.3203125;3411.84008789;both
PARAÍBA;PB;NORDESTE;Tacima;9854;34820.75;3533.66992188;both
PARAÍBA;PB;NORDESTE;Monte Horebe;4498;17304.15234375;3847.08007812;both
PARAÍBA;PB;NORDESTE;São José de Princesa;4756;17805.90820312;3743.87988281;both
PARAÍBA;PB;NORDESTE;Soledade;13623;64857.828125;4760.91015625;both
PARAÍBA;PB;NORDESTE;Piancó;16455;74325.6484375;4516.89990234;both
PARAÍBA;PB;NORDESTE;São José do Brejo do Cruz;1707;8949.33886719;5242.72998047;both
PARAÍBA;PB;NORDESTE;São João do Cariri;4563;21729.8828125;4762.18994141;both
PARAÍBA;PB;NORDESTE;Itatuba;10182;52518.5;5157.97021484;both
PARAÍBA;PB;NORDESTE;Santana de Mangueira;5764;22390.44921875;3884.5300293;both
PARAÍBA;PB;NORDESTE;Lagoa de Dentro;7495;35610.0234375;4751.16992188;both
PARAÍBA;PB;NORDESTE;Itaporanga;23224;110128.4765625;4742.00976562;both
PARAÍBA;PB;NORDESTE;Brejo do Cruz;12852;50586.421875;3936.07006836;both
PARAÍBA;PB;NORDESTE;Bom Sucesso;5296;21925.64257812;4140.04003906;both
PARAÍBA;PB;NORDESTE;Gurjão;3093;15591.55957031;5040.91992188;both
PARAÍBA;PB;NORDESTE;Belém;17746;79507.0546875;4480.27978516;both
PARAÍBA;PB;NORDESTE;Pedras de Fogo;27116;279241.40625;10298.03027344;both
PARAÍBA;PB;NORDESTE;Pilões;7068;31442.42773438;4448.56005859;both
PARAÍBA;PB;NORDESTE;Ouro Velho;3078;14509.67382812;4713.99023438;both
PARAÍBA;PB;NORDESTE;São José dos Cordeiros;4079;15246.32324219;3737.76000977;both
PARAÍBA;PB;NORDESTE;Cubati;6546;26122.37304688;3990.59008789;both
PARAÍBA;PB;NORDESTE;Cacimbas;7029;23764.69140625;3380.94995117;both
PARAÍBA;PB;NORDESTE;Logradouro;3971;15182.88671875;3823.43994141;both
PARAÍBA;PB;NORDESTE;Carrapateira;2347;10328.57910156;4400.75976562;both
PARAÍBA;PB;NORDESTE;Manaíra;11366;37588.046875;3307.06005859;both
PARANÁ;PR;SUL;Rio Bom;3292;29087.8984375;8835.9296875;both
PARANÁ;PR;SUL;Altamira do Paraná;3799;37563.4296875;9887.71972656;both
PARANÁ;PR;SUL;Diamante do Norte;5668;39603.3515625;6987.18017578;both
PARANÁ;PR;SUL;Santa Lúcia;3743;34974.37109375;9343.94042969;both
PARANÁ;PR;SUL;Nova Aurora;11636;189617.90625;16295.79980469;both
PARANÁ;PR;SUL;Rancho Alegre;4083;33275.3046875;8149.72021484;both
PARANÁ;PR;SUL;Piraí do Sul;24374;293748.59375;12051.71972656;both
PARANÁ;PR;SUL;São Manoel do Paraná;2170;18855.14453125;8689.00976562;both
PARANÁ;PR;SUL;São Mateus do Sul;41188;552378.875;13411.16015625;both
PARANÁ;PR;SUL;São Tomé;5522;89769.359375;16256.6796875;both
PARANÁ;PR;SUL;Tupãssi;7947;137302.3125;17277.25;both
PARANÁ;PR;SUL;Ampére;18041;193306.609375;10714.84960938;both
PARANÁ;PR;SUL;Anahy;2926;33611.8046875;11487.29003906;both
PARANÁ;PR;SUL;Castro;68071;1097076.75;16116.65039062;both
PARANÁ;PR;SUL;São Pedro do Iguaçu;6561;84376.4140625;12860.29980469;both
PARANÁ;PR;SUL;Quedas do Iguaçu;31976;477660.84375;14938.11035156;both
PARANÁ;PR;SUL;Peabiru;13347;130212.734375;9755.95996094;both
PARANÁ;PR;SUL;Cerro Azul;18660;182354.265625;9772.46972656;both
PARANÁ;PR;SUL;Pinhão;30295;474849.625;15674.19042969;both
PARANÁ;PR;SUL;Novo Itacolomi;2808;23699.01367188;8439.8203125;both
PARANÁ;PR;SUL;Rio Branco do Sul;33142;550602.9375;16613.44921875;both
PARANÁ;PR;SUL;Imbituva;28660;220502.328125;7693.72998047;both
PARANÁ;PR;SUL;Pato Branco;70160;1345454.625;19176.94921875;both
PARANÁ;PR;SUL;São João do Caiuá;6152;45573.4296875;7407.89990234;both
PARANÁ;PR;SUL;Santana do Itararé;5697;45365.75;7963.08984375;both
PARANÁ;PR;SUL;Teixeira Soares;10548;85131.5625;8070.87011719;both
PARANÁ;PR;SUL;Carambeí;17537;859779.375;49026.6015625;both
PARANÁ;PR;SUL;Jaguariaíva;33244;527268.25;15860.54980469;both
PARANÁ;PR;SUL;Ibema;6144;59509.87109375;9685.84960938;both
PARANÁ;PR;SUL;Guaraniaçu;16161;165406.515625;10234.91992188;both
PARANÁ;PR;SUL;Porto Vitória;3833;35696.4375;9312.91992188;both
PARANÁ;PR;SUL;Arapuã;4017;38814.890625;9662.66015625;both
PARANÁ;PR;SUL;Pitangueiras;2822;36812.2421875;13044.74023438;both
PARANÁ;PR;SUL;Adrianópolis;6856;67600.6328125;9860.0703125;both
PARANÁ;PR;SUL;Ivaiporã;32157;324679.1875;10096.69042969;both
PARANÁ;PR;SUL;Inajá;2876;25419.0703125;8838.33984375;both
PARANÁ;PR;SUL;Arapongas;103025;1918444.875;18621.16015625;both
PARANÁ;PR;SUL;Virmond;4181;39093.01953125;9350.16015625;both
PARANÁ;PR;SUL;Jaboti;5307;33912.83984375;6390.20996094;both
PARANÁ;PR;SUL;Santo Inácio;4956;127319.7421875;25690.01953125;both
PARANÁ;PR;SUL;Douradina;6853;205852.890625;30038.359375;both
PARANÁ;PR;SUL;Pérola;9665;102002.0546875;10553.75976562;both
PARANÁ;PR;SUL;Mandaguari;33109;427174.375;12902.05957031;both
PARANÁ;PR;SUL;Itaguajé;4589;38368.25390625;8360.91992188;both
PARANÁ;PR;SUL;Pato Bragado;4947;54275.8828125;10971.46972656;both
PARANÁ;PR;SUL;Guaíra;29664;327709.34375;11047.37988281;both
PARANÁ;PR;SUL;Cruzeiro do Iguaçu;4225;41468.546875;9815.04003906;both
PARANÁ;PR;SUL;Chopinzinho;19517;249832.0;12800.74023438;both
PARANÁ;PR;SUL;Porto Amazonas;4348;50780.390625;11679.01953125;both
PARANÁ;PR;SUL;Astorga;25164;252335.984375;10027.66015625;both
PARANÁ;PR;SUL;Campo Magro;23607;176644.953125;7482.74023438;both
PARANÁ;PR;SUL;Rondon;9465;168663.46875;17819.69921875;both
PARANÁ;PR;SUL;Lobato;4405;131726.28125;29903.81054688;both
PARANÁ;PR;SUL;Janiópolis;6983;80220.6484375;11487.99023438;both
PARANÁ;PR;SUL;Farol;3354;60915.0390625;18161.91015625;both
PARANÁ;PR;SUL;Rebouças;14637;100907.65625;6894.00976562;both
PARANÁ;PR;SUL;Guaratuba;32806;301245.90625;9182.65039062;both
PARANÁ;PR;SUL;Rio Branco do Ivaí;4006;42996.23828125;10732.95996094;both
PARANÁ;PR;SUL;Indianópolis;4258;125971.8359375;29584.74023438;both
PARANÁ;PR;SUL;Maringá;335511;7284400.5;21711.359375;both
PARANÁ;PR;SUL;Colombo;247268;1866142.625;7547.04003906;both
PARANÁ;PR;SUL;Contenda;15728;147587.84375;9383.75976562;both
PARANÁ;PR;SUL;Nova América da Colina;3331;46741.29296875;14032.20996094;both
PARANÁ;PR;SUL;Saudade do Iguaçu;5187;326671.84375;62978.9609375;both
PARANÁ;PR;SUL;Sertanópolis;16103;281340.8125;17471.33007812;both
PARANÁ;PR;SUL;Congonhinhas;9035;77596.3203125;8588.41015625;both
PARANÁ;PR;SUL;Siqueira Campos;17411;160973.765625;9245.51953125;both
PARANÁ;PR;SUL;Lapa;42933;594210.5625;13840.41992188;both
PARANÁ;PR;SUL;Diamante D'Oeste;5129;43355.59765625;8453.03027344;both
PARANÁ;PR;SUL;Mandaguaçu;19270;201923.65625;10478.65039062;both
PARANÁ;PR;SUL;Cafeara;2853;33636.26953125;11789.79003906;both
PARANÁ;PR;SUL;Vera Cruz do Oeste;9257;98085.515625;10595.8203125;both
PARANÁ;PR;SUL;Ibaiti;29441;255210.21875;8668.53027344;both
PARANÁ;PR;SUL;Piraquara;87285;479121.625;5489.16015625;both
PARANÁ;PR;SUL;Paula Freitas;5751;82812.2734375;14399.62988281;both
PARANÁ;PR;SUL;Conselheiro Mairinck;3700;31834.11132812;8603.80957031;both
PARANÁ;PR;SUL;Nova Prata do Iguaçu;10822;111186.0703125;10274.08007812;both
PARANÁ;PR;SUL;Campina do Simão;4272;40686.328125;9523.95019531;both
PARANÁ;PR;SUL;Campo Largo;112548;1341769.875;11921.75976562;both
PARANÁ;PR;SUL;Pitanga;35052;355735.15625;10148.78027344;both
PARANÁ;PR;SUL;Curiúva;15217;95654.953125;6286.06005859;both
PARANÁ;PR;SUL;Altônia;20764;141398.46875;6809.79003906;both
PARANÁ;PR;SUL;Tamboara;4804;47812.11328125;9952.55957031;both
PARANÁ;PR;SUL;Salgado Filho;4640;51527.42578125;11105.04980469;both
PARANÁ;PR;SUL;Antônio Olinto;7750;66815.1640625;8621.30957031;both
PARANÁ;PR;SUL;Salto do Lontra;12828;116895.6953125;9112.54003906;both
PARANÁ;PR;SUL;Marilena;6704;49661.875;7407.79980469;both
PARANÁ;PR;SUL;Guaraqueçaba;7843;52802.35546875;6732.41992188;both
PARANÁ;PR;SUL;Mariópolis;5944;98934.5390625;16644.43945312;both
PARANÁ;PR;SUL;Laranjeiras do Sul;31641;289793.3125;9158.79003906;both
PARANÁ;PR;SUL;Toledo;116774;2426511.75;20779.55078125;both
PARANÁ;PR;SUL;São João;11187;187602.453125;16769.6796875;both
PARANÁ;PR;SUL;Capitão Leônidas Marques;13870;409720.78125;29540.0703125;both
PARANÁ;PR;SUL;Sapopema;6800;51161.984375;7523.81982422;both
PARANÁ;PR;SUL;Ourizona;3380;48806.203125;14439.70996094;both
PARANÁ;PR;SUL;Bom Jesus do Sul;3879;30541.72265625;7873.60986328;both
PARANÁ;PR;SUL;Rio Negro;31191;571634.125;18326.890625;both
PARANÁ;PR;SUL;Candói;16271;200941.53125;12349.66992188;both
PARANÁ;PR;SUL;Ramilândia;4365;38851.65234375;8900.71972656;both
PARANÁ;PR;SUL;Coronel Domingos Soares;7864;70627.1796875;8981.08007812;both
PARANÁ;PR;SUL;Nova Olímpia;5391;36311.59765625;6735.60009766;both
PARANÁ;PR;SUL;Andirá;21964;343282.375;15629.3203125;both
PARANÁ;PR;SUL;Arapoti;26998;519706.75;19249.8203125;both
PARANÁ;PR;SUL;Lidianópolis;4083;32365.92578125;7927.0;both
PARANÁ;PR;SUL;Tunas do Paraná;6753;43655.65625;6464.62988281;both
PARANÁ;PR;SUL;Santa Fé;10354;103898.0078125;10034.58007812;both
PARANÁ;PR;SUL;Ivaí;13533;102136.7578125;7547.24023438;both
PARANÁ;PR;SUL;Apucarana;121290;1511202.25;12459.41015625;both
PARANÁ;PR;SUL;Irati;56483;682697.9375;12086.79003906;both
PARANÁ;PR;SUL;Mallet;12784;149617.28125;11703.48046875;both
PARANÁ;PR;SUL;Perobal;5163;67708.015625;13114.08007812;both
PARANÁ;PR;SUL;Borrazópolis;8235;93202.4921875;11317.84960938;both
PARANÁ;PR;SUL;Medianeira;39857;637894.1875;16004.5703125;both
PARANÁ;PR;SUL;Doutor Camargo;5753;60953.90625;10595.15039062;both
PARANÁ;PR;SUL;Sertaneja;5924;102978.7890625;17383.3203125;both
PARANÁ;PR;SUL;Jardim Olinda;1494;21127.85546875;14141.79980469;both
PARANÁ;PR;SUL;Roncador;12309;148181.59375;12038.48046875;both
PARANÁ;PR;SUL;Salto do Itararé;5134;36764.2578125;7160.93994141;both
PARANÁ;PR;SUL;Brasilândia do Sul;3260;49819.625;15282.08984375;both
PARANÁ;PR;SUL;Marialva;31397;430093.0625;13698.54003906;both
PARANÁ;PR;SUL;Enéas Marques;6066;81526.875;13439.96972656;both
PARANÁ;PR;SUL;Santa Izabel do Oeste;11747;122608.90625;10437.46972656;both
PARANÁ;PR;SUL;Abatiá;7928;55714.39453125;7027.54980469;both
PARANÁ;PR;SUL;Rio Azul;13760;150128.484375;10910.5;both
PARANÁ;PR;SUL;Paraíso do Norte;11939;102151.6015625;8556.12988281;both
PARANÁ;PR;SUL;Cândido de Abreu;18100;182986.6875;10109.75976562;both
PARANÁ;PR;SUL;São Miguel do Iguaçu;26451;452659.625;17113.140625;both
PARANÁ;PR;SUL;Santo Antônio da Platina;42002;426821.1875;10161.9296875;both
PARANÁ;PR;SUL;Cambé;97329;1529310.625;15712.79980469;both
PARANÁ;PR;SUL;Uraí;11774;108368.859375;9204.08007812;both
PARANÁ;PR;SUL;Presidente Castelo Branco;4934;39173.65234375;7939.52978516;both
PARANÁ;PR;SUL;Curitiba;1851215;45762420.0;24720.2109375;both
PARANÁ;PR;SUL;Tibagi;19421;324484.21875;16707.91015625;both
PARANÁ;PR;SUL;Nova Tebas;8283;54613.16796875;6593.39990234;both
PARANÁ;PR;SUL;Santo Antônio do Caiuá;2733;26489.55859375;9692.48046875;both
PARANÁ;PR;SUL;Cantagalo;12733;112364.609375;8824.6796875;both
PARANÁ;PR;SUL;Vitorino;6531;146640.046875;22452.91992188;both
PARANÁ;PR;SUL;Marmeleiro;13463;133879.640625;9944.25976562;both
PARANÁ;PR;SUL;Cruzeiro do Oeste;20856;275256.84375;13197.96972656;both
PARANÁ;PR;SUL;Mato Rico;4205;26970.328125;6413.87011719;both
PARANÁ;PR;SUL;Cafezal do Sul;4313;34552.42578125;8011.22998047;both
PARANÁ;PR;SUL;Umuarama;99606;1252597.625;12575.51953125;both
PARANÁ;PR;SUL;Iporã;15227;158137.84375;10385.36035156;both
PARANÁ;PR;SUL;Iguaraçu;3907;41197.90234375;10544.63964844;both
PARANÁ;PR;SUL;Prado Ferreira;3510;37012.03515625;10544.74023438;both
PARANÁ;PR;SUL;Pranchita;5885;89779.75;15255.69042969;both
PARANÁ;PR;SUL;Manfrinópolis;3283;25319.390625;7712.27001953;both
PARANÁ;PR;SUL;Uniflor;2495;18781.17382812;7527.52001953;both
PARANÁ;PR;SUL;Cruzmaltina;3128;44678.48046875;14283.40039062;both
PARANÁ;PR;SUL;Alto Paraíso;3217;37717.46875;11724.41992188;both
PARANÁ;PR;SUL;Assis Chateaubriand;33023;435989.78125;13202.61035156;both
PARANÁ;PR;SUL;Dois Vizinhos;35707;639611.25;17912.76953125;both
PARANÁ;PR;SUL;Nova Cantu;7481;79525.1875;10630.29003906;both
PARANÁ;PR;SUL;Itaipulândia;9349;109910.7734375;11756.41992188;both
PARANÁ;PR;SUL;Goioerê;29704;320909.46875;10803.58007812;both
PARANÁ;PR;SUL;Santa Mariana;11996;114636.953125;9556.26953125;both
PARANÁ;PR;SUL;Santa Isabel do Ivaí;8621;90435.8046875;10490.1796875;both
PARANÁ;PR;SUL;São João do Triunfo;14399;95327.8046875;6620.45019531;both
PARANÁ;PR;SUL;Ponta Grossa;314681;5072749.0;16120.29003906;both
PARANÁ;PR;SUL;Lupionópolis;4538;49499.19140625;10907.70996094;both
PARANÁ;PR;SUL;Loanda;20103;210151.359375;10453.73046875;both
PARANÁ;PR;SUL;Fernandes Pinheiro;5696;48794.671875;8566.48046875;both
PARANÁ;PR;SUL;Pinhalão;6005;49979.51953125;8322.98046875;both
PARANÁ;PR;SUL;Clevelândia;17995;222191.203125;12347.38964844;both
PARANÁ;PR;SUL;Tijucas do Sul;13762;150605.46875;10943.5703125;both
PARANÁ;PR;SUL;Godoy Moreira;3616;23185.61132812;6411.95019531;both
PARANÁ;PR;SUL;Santa Maria do Oeste;11369;66383.7890625;5839.02001953;both
PARANÁ;PR;SUL;Sarandi;84651;567051.8125;6698.70019531;both
PARANÁ;PR;SUL;Bocaiúva do Sul;9989;84238.7265625;8433.15039062;both
PARANÁ;PR;SUL;Londrina;510707;8884459.0;17396.390625;both
PARANÁ;PR;SUL;Palmeira;32401;403533.84375;12454.36035156;both
PARANÁ;PR;SUL;Foz do Jordão;5881;46041.5859375;7828.87011719;both
PARANÁ;PR;SUL;Mangueirinha;17526;469339.28125;26779.59960938;both
PARANÁ;PR;SUL;Manoel Ribas;13113;145924.015625;11128.19042969;both
PARANÁ;PR;SUL;Florestópolis;11795;84277.2109375;7145.16015625;both
PARANÁ;PR;SUL;Campo do Tenente;6715;64570.7421875;9615.90039062;both
PARANÁ;PR;SUL;Ipiranga;14655;149379.453125;10193.0703125;both
PARANÁ;PR;SUL;Coronel Vivida;21830;276979.6875;12688.03027344;both
PARANÁ;PR;SUL;Paiçandu;36876;226279.140625;6136.22021484;both
PARANÁ;PR;SUL;Braganey;6209;76597.8515625;12336.58007812;both
PARANÁ;PR;SUL;Jandaia do Sul;20159;245062.046875;12156.45996094;both
PARANÁ;PR;SUL;Centenário do Sul;11474;77784.9765625;6779.24023438;both
PARANÁ;PR;SUL;Cambira;7142;95171.7109375;13325.63964844;both
PARANÁ;PR;SUL;Boa Vista da Aparecida;7919;57688.05078125;7284.75976562;both
PARANÁ;PR;SUL;Faxinal;16032;224224.78125;13986.08007812;both
PARANÁ;PR;SUL;Entre Rios do Oeste;4113;64455.578125;15671.1796875;both
PARANÁ;PR;SUL;Juranda;7822;131806.546875;16850.75;both
PARANÁ;PR;SUL;Wenceslau Braz;19090;196929.125;10315.83007812;both
PARANÁ;PR;SUL;Nova Esperança do Sudoeste;5337;47845.046875;8964.78027344;both
PARANÁ;PR;SUL;Catanduvas;9673;131341.5;13578.16015625;both
PARANÁ;PR;SUL;Marechal Cândido Rondon;47048;890870.75;18935.359375;both
PARANÁ;PR;SUL;Matelândia;16217;224432.015625;13839.30957031;both
PARANÁ;PR;SUL;Paranavaí;82716;924553.3125;11177.44042969;both
PARANÁ;PR;SUL;São Jorge D'Oeste;9195;93567.703125;10175.9296875;both
PARANÁ;PR;SUL;Quitandinha;16608;114976.984375;6922.99023438;both
PARANÁ;PR;SUL;Miraselva;1946;17071.88085938;8772.80957031;both
PARANÁ;PR;SUL;Jardim Alegre;14976;94959.7421875;6340.79003906;both
PARANÁ;PR;SUL;Bituruna;16803;129179.7578125;7687.89990234;both
PARANÁ;PR;SUL;Santa Cecília do Pavão;3695;52511.83984375;14211.58984375;both
PARANÁ;PR;SUL;Telêmaco Borba;69278;1230714.875;17764.86914062;both
PARANÁ;PR;SUL;General Carneiro;15275;151003.515625;9885.66015625;both
PARANÁ;PR;SUL;Itambé;6082;86111.015625;14158.33984375;both
PARANÁ;PR;SUL;Ribeirão do Pinhal;13584;88980.2421875;6550.37011719;both
PARANÁ;PR;SUL;Boa Esperança do Iguaçu;2898;31648.30859375;10920.74023438;both
PARANÁ;PR;SUL;Agudos do Sul;8735;52750.92578125;6039.02978516;both
PARANÁ;PR;SUL;Primeiro de Maio;11126;106101.3203125;9536.33984375;both
PARANÁ;PR;SUL;Tuneiras do Oeste;8777;85351.8125;9724.49023438;both
PARANÁ;PR;SUL;Sengés;20445;211313.234375;10335.69042969;both
PARANÁ;PR;SUL;Mauá da Serra;8446;119340.1796875;14129.79003906;both
PARANÁ;PR;SUL;Leópolis;4316;50136.58984375;11616.45019531;both
PARANÁ;PR;SUL;Inácio Martins;11431;75978.65625;6646.72021484;both
PARANÁ;PR;SUL;Tamarana;11577;106447.703125;9194.75976562;both
PARANÁ;PR;SUL;Fênix;5017;68322.6484375;13618.23046875;both
PARANÁ;PR;SUL;Iretama;11510;76621.3125;6656.93017578;both
PARANÁ;PR;SUL;São Jorge do Ivaí;5382;107663.90625;20004.43945312;both
PARANÁ;PR;SUL;Jussara;6240;125054.0546875;20040.7109375;both
PARANÁ;PR;SUL;Lunardelli;5094;40139.4140625;7879.74023438;both
PARANÁ;PR;SUL;Engenheiro Beltrão;14280;214099.921875;14992.99023438;both
PARANÁ;PR;SUL;Jacarezinho;40582;498248.78125;12277.58007812;both
PARANÁ;PR;SUL;Verê;8078;101084.9609375;12513.61035156;both
PARANÁ;PR;SUL;Cruz Machado;19132;123444.9375;6452.27978516;both
PARANÁ;PR;SUL;Araucária;117964;11962877.0;101411.2578125;both
PARANÁ;PR;SUL;Ibiporã;47514;1081024.25;22751.69921875;both
PARANÁ;PR;SUL;Francisco Alves;6389;56896.1328125;8905.33007812;both
PARANÁ;PR;SUL;Flor da Serra do Sul;4742;52964.69140625;11169.26953125;both
PARANÁ;PR;SUL;Alto Paraná;13435;104750.40625;7796.83007812;both
PARANÁ;PR;SUL;Jaguapitã;12414;200335.109375;16137.83984375;both
PARANÁ;PR;SUL;Joaquim Távora;10755;159289.140625;14810.70996094;both
PARANÁ;PR;SUL;Antonina;17743;187649.9375;10576.0;both
PARANÁ;PR;SUL;Piên;11811;280972.4375;23789.05078125;both
PARANÁ;PR;SUL;Bom Sucesso;6676;54343.4140625;8140.12011719;both
PARANÁ;PR;SUL;Goioxim;8240;74918.0859375;9092.0;both
PARANÁ;PR;SUL;Grandes Rios;7839;53536.4375;6829.5;both
PARANÁ;PR;SUL;Pinhal de São Bento;2600;21329.3046875;8203.58007812;both
PARANÁ;PR;SUL;São Pedro do Paraná;2561;30827.7265625;12037.37988281;both
PARANÁ;PR;SUL;Porto Rico;2521;29434.99804688;11675.91992188;both
PARANÁ;PR;SUL;Cambará;25102;319224.59375;12717.09960938;both
PARANÁ;PR;SUL;Alto Piquiri;10406;107586.5625;10338.90039062;both
PARANÁ;PR;SUL;São Pedro do Ivaí;9921;156357.171875;15760.21972656;both
PARANÁ;PR;SUL;Japira;4797;37893.3984375;7899.39013672;both
PARANÁ;PR;SUL;Santo Antônio do Paraíso;2315;28536.078125;12326.59960938;both
PARANÁ;PR;SUL;Santa Tereza do Oeste;9320;122129.3515625;13104.00976562;both
PARANÁ;PR;SUL;Paulo Frontin;7398;87603.8515625;11841.55957031;both
PARANÁ;PR;SUL;Ivatuba;2786;31708.81835938;11381.49023438;both
PARANÁ;PR;SUL;Pinhais;118319;2381652.75;20129.08007812;both
PARANÁ;PR;SUL;Formosa do Oeste;7453;98713.546875;13244.80957031;both
PARANÁ;PR;SUL;Corumbataí do Sul;4220;30388.60351562;7201.08984375;both
PARANÁ;PR;SUL;Ivaté;8294;118656.671875;14306.33007812;both
PARANÁ;PR;SUL;Santa Amélia;4105;31057.0078125;7565.64990234;both
PARANÁ;PR;SUL;Rio Bonito do Iguaçu;15121;118062.1875;7807.83007812;both
PARANÁ;PR;SUL;Campo Mourão;85896;1710904.875;19918.33007812;both
PARANÁ;PR;SUL;Nova Londrina;12898;164492.28125;12753.3203125;both
PARANÁ;PR;SUL;Santa Cruz de Monte Castelo;8015;86949.40625;10848.33984375;both
PARANÁ;PR;SUL;Califórnia;7767;56040.73828125;7215.24023438;both
PARANÁ;PR;SUL;Nova Fátima;8259;64224.46875;7776.29980469;both
PARANÁ;PR;SUL;Francisco Beltrão;76311;1176560.375;15417.96972656;both
PARANÁ;PR;SUL;Santa Terezinha de Itaipu;20539;254992.921875;12415.05957031;both
PARANÁ;PR;SUL;Ângulo;2893;32694.72851562;11301.3203125;both
PARANÁ;PR;SUL;Kaloré;4718;48218.3984375;10220.08984375;both
PARANÁ;PR;SUL;Guaraci;5183;38261.27734375;7382.06982422;both
PARANÁ;PR;SUL;Luiziana;7357;146517.78125;19915.41992188;both
PARANÁ;PR;SUL;Diamante do Sul;3791;26999.47070312;7121.99023438;both
PARANÁ;PR;SUL;Laranjal;6339;44649.85546875;7043.66992188;both
PARANÁ;PR;SUL;Honório Serpa;6180;96662.96875;15641.25976562;both
PARANÁ;PR;SUL;São João do Ivaí;11890;126352.34375;10626.76953125;both
PARANÁ;PR;SUL;Marumbi;4154;34303.30078125;8257.90039062;both
PARANÁ;PR;SUL;Mercedes;4902;76281.640625;15561.33007812;both
PARANÁ;PR;SUL;Paranacity;9946;140555.96875;14131.91015625;both
PARANÁ;PR;SUL;São Jorge do Patrocínio;6080;43224.23046875;7109.25;both
PARANÁ;PR;SUL;Planaltina do Paraná;3864;45960.53515625;11894.54980469;both
PARANÁ;PR;SUL;Alvorada do Sul;9255;97418.75;10526.0703125;both
PARANÁ;PR;SUL;Nova Laranjeiras;11577;87150.453125;7527.89990234;both
PARANÁ;PR;SUL;Cafelândia;14034;439807.0625;31338.6796875;both
PARANÁ;PR;SUL;Nova Santa Rosa;7965;126507.46875;15882.91992188;both
PARANÁ;PR;SUL;Terra Boa;15069;135372.40625;8983.5;both
PARANÁ;PR;SUL;Rancho Alegre D'Oeste;2976;56572.75390625;19009.66015625;both
PARANÁ;PR;SUL;Tapejara;15367;226308.21875;14726.90039062;both
PARANÁ;PR;SUL;Japurá;8663;75535.453125;8719.3203125;both
PARANÁ;PR;SUL;Barbosa Ferraz;13995;96583.484375;6901.27978516;both
PARANÁ;PR;SUL;Icaraíma;9296;92969.8984375;10001.05957031;both
